original_word,meaning,generated_word,model,language,trial
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ケシャケシャ,google/gemma-3-27B-it,ja,trial20
あはは,口を大きくあけて高く笑う声。,ケシャケシャ,google/gemma-3-27B-it,ja,trial20
あぶあぶ,水におぼれて苦しむさまを表わす語。,ケシャケシャ,google/gemma-3-27B-it,ja,trial20
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ケシャケシャ,google/gemma-3-27B-it,ja,trial20
あーん,目下の者などに、いばって問い掛けるときのことば。,ケシャケシャ,google/gemma-3-27B-it,ja,trial21
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あざあざ,あざやか。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あはは,口を大きくあけて高く笑う声。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あぶあぶ,水におぼれて苦しむさまを表わす語。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ギョロロン,google/gemma-3-27B-it,ja,trial21
あーん,目下の者などに、いばって問い掛けるときのことば。,kuta,google/gemma-3-27B-it,ja,trial22
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,k'tash,google/gemma-3-27B-it,ja,trial22
あざあざ,あざやか。,k'tash,google/gemma-3-27B-it,ja,trial22
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,k'tash,google/gemma-3-27B-it,ja,trial22
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,k'tash,google/gemma-3-27B-it,ja,trial22
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,k'tash,google/gemma-3-27B-it,ja,trial22
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,k'tash,google/gemma-3-27B-it,ja,trial22
あはは,口を大きくあけて高く笑う声。,k'tash,google/gemma-3-27B-it,ja,trial22
あぶあぶ,水におぼれて苦しむさまを表わす語。,k'tash,google/gemma-3-27B-it,ja,trial22
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,k'tash,google/gemma-3-27B-it,ja,trial22
あーん,目下の者などに、いばって問い掛けるときのことば。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あざあざ,あざやか。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あはは,口を大きくあけて高く笑う声。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あぶあぶ,水におぼれて苦しむさまを表わす語。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しょんぼりおん,Qwen/Qwen3-32b,ja,trial6
あーん,目下の者などに、いばって問い掛けるときのことば。,しもふれい,Qwen/Qwen3-32b,ja,trial12
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あざあざ,あざやか。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あはは,口を大きくあけて高く笑う声。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あぶあぶ,水におぼれて苦しむさまを表わす語。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しもふらうとつ,Qwen/Qwen3-32b,ja,trial12
あーん,目下の者などに、いばって問い掛けるときのことば。,いばりげんげ,Qwen/Qwen3-32b,ja,trial13
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あざあざ,あざやか。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あはは,口を大きくあけて高く笑う声。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あぶあぶ,水におぼれて苦しむさまを表わす語。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,いばりげん,Qwen/Qwen3-32b,ja,trial13
あーん,目下の者などに、いばって問い掛けるときのことば。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あざあざ,あざやか。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あはは,口を大きくあけて高く笑う声。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あぶあぶ,水におぼれて苦しむさまを表わす語。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ごんじゃらら,Qwen/Qwen3-32b,ja,trial14
あーん,目下の者などに、いばって問い掛けるときのことば。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あざあざ,あざやか。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あはは,口を大きくあけて高く笑う声。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あぶあぶ,水におぼれて苦しむさまを表わす語。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しゅーらら,Qwen/Qwen3-32b,ja,trial15
あーん,目下の者などに、いばって問い掛けるときのことば。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あざあざ,あざやか。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あはは,口を大きくあけて高く笑う声。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あぶあぶ,水におぼれて苦しむさまを表わす語。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しゅららりゅう,Qwen/Qwen3-32b,ja,trial16
あーん,目下の者などに、いばって問い掛けるときのことば。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あざあざ,あざやか。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あはは,口を大きくあけて高く笑う声。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あぶあぶ,水におぼれて苦しむさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial17
あーん,目下の者などに、いばって問い掛けるときのことば。,ズワラララ,Qwen/Qwen3-32b,ja,trial18
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あざあざ,あざやか。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あはは,口を大きくあけて高く笑う声。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あぶあぶ,水におぼれて苦しむさまを表わす語。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ズゥルルン,Qwen/Qwen3-32b,ja,trial18
あーん,目下の者などに、いばって問い掛けるときのことば。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あざあざ,あざやか。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あはは,口を大きくあけて高く笑う声。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あぶあぶ,水におぼれて苦しむさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial19
あーん,目下の者などに、いばって問い掛けるときのことば。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あざあざ,あざやか。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あはは,口を大きくあけて高く笑う声。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あぶあぶ,水におぼれて苦しむさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しゅんしゅん,Qwen/Qwen3-32b,ja,trial20
あーん,目下の者などに、いばって問い掛けるときのことば。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あざあざ,あざやか。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あはは,口を大きくあけて高く笑う声。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あぶあぶ,水におぼれて苦しむさまを表わす語。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,しゅららめぇ,Qwen/Qwen3-32b,ja,trial21
あーん,目下の者などに、いばって問い掛けるときのことば。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あざあざ,あざやか。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あはは,口を大きくあけて高く笑う声。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あぶあぶ,水におぼれて苦しむさまを表わす語。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,1. 意味把握,Qwen/Qwen3-32b,ja,trial22
あーん,目下の者などに、いばって問い掛けるときのことば。,むらむら,Qwen/Qwen3-14b,ja,trial6
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,むらむら,Qwen/Qwen3-14b,ja,trial6
あざあざ,あざやか。,むらむら,Qwen/Qwen3-14b,ja,trial6
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,むらむら,Qwen/Qwen3-14b,ja,trial6
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,むらむら,Qwen/Qwen3-14b,ja,trial6
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,むらむら,Qwen/Qwen3-14b,ja,trial6
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,むらむら,Qwen/Qwen3-14b,ja,trial6
あはは,口を大きくあけて高く笑う声。,むらむら,Qwen/Qwen3-14b,ja,trial6
あぶあぶ,水におぼれて苦しむさまを表わす語。,むらむら,Qwen/Qwen3-14b,ja,trial6
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,むらむら,Qwen/Qwen3-14b,ja,trial6
あーん,目下の者などに、いばって問い掛けるときのことば。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あざあざ,あざやか。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あはは,口を大きくあけて高く笑う声。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あぶあぶ,水におぼれて苦しむさまを表わす語。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,むかしむかし,Qwen/Qwen3-14b,ja,trial12
あーん,目下の者などに、いばって問い掛けるときのことば。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あざあざ,あざやか。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あはは,口を大きくあけて高く笑う声。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あぶあぶ,水におぼれて苦しむさまを表わす語。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,うつらうつら,Qwen/Qwen3-14b,ja,trial13
あーん,目下の者などに、いばって問い掛けるときのことば。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あざあざ,あざやか。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あはは,口を大きくあけて高く笑う声。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あぶあぶ,水におぼれて苦しむさまを表わす語。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ごしょん,Qwen/Qwen3-14b,ja,trial14
あーん,目下の者などに、いばって問い掛けるときのことば。,ごきげんよう,Qwen/Qwen3-14b,ja,trial15
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あざあざ,あざやか。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あはは,口を大きくあけて高く笑う声。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あぶあぶ,水におぼれて苦しむさまを表わす語。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ごきげんに,Qwen/Qwen3-14b,ja,trial15
あーん,目下の者などに、いばって問い掛けるときのことば。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あざあざ,あざやか。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あはは,口を大きくあけて高く笑う声。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あぶあぶ,水におぼれて苦しむさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial16
あーん,目下の者などに、いばって問い掛けるときのことば。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あざあざ,あざやか。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あはは,口を大きくあけて高く笑う声。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あぶあぶ,水におぼれて苦しむさまを表わす語。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あぷあぷ,水中などで呼吸が苦しくなり、口を大きく開閉して吸ったり吐いたりするさまを表わす語。,ゴリゴリ,Qwen/Qwen3-14b,ja,trial17
あーん,目下の者などに、いばって問い掛けるときのことば。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あけらかん,口をあけてぼんやりしているさま、ぽかんとしたさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あざあざ,あざやか。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あたふた,大いにあわて騒ぐさま、あわてふためくさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あっけらかん,手持ち無沙汰であるさま、何もすることがないさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あっさり,人や物事の状態、性質が、複雑でなく、淡泊平明であるさま。しつこくないさま。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あっぷあっぷ,水に溺れて苦しむさまを表わす語。転じて、困難に苦しむさまにもいう。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あはは,口を大きくあけて高く笑う声。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
あぶあぶ,水におぼれて苦しむさまを表わす語。,ゴロゴロ,Qwen/Qwen3-14b,ja,trial18
