original_word,meaning,generated_word,model,language,trial
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,가상의 언어로 표현하는 것을 원합니다...,qwen3-14b,ko,trial5
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,음성상징어,qwen3-14b,ko,trial5
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,와,qwen3-14b,ko,trial5
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,피르지르크,qwen2.5-14b,ko,trial1
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,dorokh,qwen2.5-14b,ko,trial1
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",보우,qwen2.5-14b,ko,trial1
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,믹야리어,qwen2.5-14b,ko,trial1
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,부리부리하게,qwen2.5-14b,ko,trial1
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,' المملوء',qwen2.5-14b,ko,trial1
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,falda,qwen2.5-14b,ko,trial1
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,바우르,qwen2.5-14b,ko,trial1
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,兴奋得意地表现自己，嚣张跋扈到令人讨厌的地步。,qwen2.5-14b,ko,trial1
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,"'가득하다', 'いっぱい', '가득하다'",qwen2.5-14b,ko,trial1
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,치치크리,qwen2.5-14b,ko,trial2
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,krothra,qwen2.5-14b,ko,trial2
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",mikajo,qwen2.5-14b,ko,trial2
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,비크비크,qwen2.5-14b,ko,trial2
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,망시,qwen2.5-14b,ko,trial2
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,지우크시,qwen2.5-14b,ko,trial2
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,사우어,qwen2.5-14b,ko,trial2
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,마니,qwen2.5-14b,ko,trial2
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,비타브루크스,qwen2.5-14b,ko,trial2
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,"스俩

[의미]를 기준으로 생성된",qwen2.5-14b,ko,trial2
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,칠리찌리,gpt-4.1,ko,trial1
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,츠렐싹,gpt-4.1,ko,trial1
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",쥬루뽀깡,gpt-4.1,ko,trial1
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,지글찌글,gpt-4.1,ko,trial1
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,소르쯔쯔,gpt-4.1,ko,trial1
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,뭇짜뿍,gpt-4.1,ko,trial1
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,투르무르,gpt-4.1,ko,trial1
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,피루갱,gpt-4.1,ko,trial1
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,쯔이랏뽀,gpt-4.1,ko,trial1
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,뱔뱔,gpt-4.1,ko,trial1
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,질뮤르질뮤르,gpt-4.1,ko,trial2
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,크슉다,gpt-4.1,ko,trial2
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",노뿌잇쯔,gpt-4.1,ko,trial2
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,찌로찌록,gpt-4.1,ko,trial2
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,츄링츄링,gpt-4.1,ko,trial2
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,토똘똠,gpt-4.1,ko,trial2
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,푸롬지,gpt-4.1,ko,trial2
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,바루삐랑,gpt-4.1,ko,trial2
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,피자쿠리,gpt-4.1,ko,trial2
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,토뿌락,gpt-4.1,ko,trial2
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,실루쯔리,gpt-4.1,ko,trial3
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,프쟈크,gpt-4.1,ko,trial3
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",푠냐푠냐,gpt-4.1,ko,trial3
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,쪼라토룽,gpt-4.1,ko,trial3
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,헤라쯔크,gpt-4.1,ko,trial3
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,팟소,gpt-4.1,ko,trial3
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,투르르빔,gpt-4.1,ko,trial3
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,실리실라,gpt-4.1,ko,trial3
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,퓌랄쭈리,gpt-4.1,ko,trial3
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,둘팡둘팡,gpt-4.1,ko,trial3
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,지르지르,gpt-4.1,ko,trial4
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,쯔키럇,gpt-4.1,ko,trial4
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",파졍파졍,gpt-4.1,ko,trial4
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,피뤠쭈쭈,gpt-4.1,ko,trial4
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,쭈스까리,gpt-4.1,ko,trial4
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,본짜리,gpt-4.1,ko,trial4
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,플루꾸,gpt-4.1,ko,trial4
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,피루루,gpt-4.1,ko,trial4
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,픽차라,gpt-4.1,ko,trial4
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,풀낏,gpt-4.1,ko,trial4
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,ziritzi,gpt-4.1,ko,trial5
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,slirest,gpt-4.1,ko,trial5
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",줄로푸닥,gpt-4.1,ko,trial5
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,티리뽈리,gpt-4.1,ko,trial5
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,쫑쫑쿠리,gpt-4.1,ko,trial5
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,풍다룽,gpt-4.1,ko,trial5
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,브롱투르,gpt-4.1,ko,trial5
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,필리라,gpt-4.1,ko,trial5
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,피루쨩피루쨩,gpt-4.1,ko,trial5
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,붐팡,gpt-4.1,ko,trial5
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,졀시글,gpt-4.1,ko,trial6
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,쯔캑,gpt-4.1,ko,trial6
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",우츄츄,gpt-4.1,ko,trial6
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,쫑삐쫑삐,gpt-4.1,ko,trial6
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,소쟈쟉,gpt-4.1,ko,trial6
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,브든똑,gpt-4.1,ko,trial6
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,꽈르뭉,gpt-4.1,ko,trial6
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,가라라,gpt-4.1,ko,trial6
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,삐쭐쫑쫑,gpt-4.1,ko,trial6
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,붕차,gpt-4.1,ko,trial6
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,가치주쿠루,gpt-4.1,ko,trial7
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,키싯뻬르,gpt-4.1,ko,trial7
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",의미,gpt-4.1,ko,trial7
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,"알겠습니다! 한국어, 일본어, 영어,...",gpt-4.1,ko,trial7
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,우쟈락꾸링,gpt-4.1,ko,trial7
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,쟈뿌퐁,gpt-4.1,ko,trial7
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,"물론입니다! 다양한 언어의 음운, 형...",gpt-4.1,ko,trial7
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,"네, 요청하신 의미에 맞는 믹야리어(...",gpt-4.1,ko,trial7
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,"네, 요청하신 의미를 담아 믹야리어(...",gpt-4.1,ko,trial7
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,팡훼쁘리,gpt-4.1,ko,trial7
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,키무츠퀼르,gpt-4.1,ko,trial8
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,의미,gpt-4.1,ko,trial8
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",짜뿌링뽀,gpt-4.1,ko,trial8
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,피코삐코뿌띠,gpt-4.1,ko,trial8
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,스샤랏츄,gpt-4.1,ko,trial8
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,파무클롱,gpt-4.1,ko,trial8
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,"네, 주어진 의미를 한국어, 일본어,...",gpt-4.1,ko,trial8
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,의미,gpt-4.1,ko,trial8
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,피유랏쿠링,gpt-4.1,ko,trial8
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,팡미쯔,gpt-4.1,ko,trial8
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,기무지루,gpt-4.1,ko,trial9
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,삐루삐슈,gpt-4.1,ko,trial9
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",피유뽕끼유뇽,gpt-4.1,ko,trial9
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,피챠링,gpt-4.1,ko,trial9
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,구샤링뿌,gpt-4.1,ko,trial9
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,팡쯔모리,gpt-4.1,ko,trial9
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,แพ띠꾸꽁뽕,gpt-4.1,ko,trial9
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,라푸룬(lapurun),gpt-4.1,ko,trial9
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,삐라키쭈쁘,gpt-4.1,ko,trial9
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,의미,gpt-4.1,ko,trial9
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,"네, 요청하신 의미를 반영하여, 한국...",gpt-4.1,ko,trial10
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,폴쯔끼,gpt-4.1,ko,trial10
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",의미,gpt-4.1,ko,trial10
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,푸띠코삐삐룽,gpt-4.1,ko,trial10
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,"네, 요청하신 의미를 반영하여, 한국...",gpt-4.1,ko,trial10
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,"네, 요청하신 의미(분량이나 수효 따...",gpt-4.1,ko,trial10
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,"알겠습니다! 요청하신 의미를 한국어,...",gpt-4.1,ko,trial10
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,"네, 요청하신 의미에 맞춰 한국어, ...",gpt-4.1,ko,trial10
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,기루삐챠링,gpt-4.1,ko,trial10
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,퐁뱅풀르,gpt-4.1,ko,trial10
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,chiripiri,gpt-4.1,ko,trial11
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,saripiki,gpt-4.1,ko,trial11
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",pikyapetcha,gpt-4.1,ko,trial11
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,피치코피츄,gpt-4.1,ko,trial11
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,pokkuri-chiclyon,gpt-4.1,ko,trial11
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉삐유꿀,gpt-4.1,ko,trial11
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,bumikichi,gpt-4.1,ko,trial11
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,bichippuru,gpt-4.1,ko,trial11
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,"네, 요청하신 의미를 반영하여, 한국...",gpt-4.1,ko,trial11
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,쯔망뿌리,gpt-4.1,ko,trial11
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,슬리끌리,gpt-4.1,ko,trial12
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,쪼짤,gpt-4.1,ko,trial12
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",쭈라랑,gpt-4.1,ko,trial12
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,조리조리,gpt-4.1,ko,trial12
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,빤쭈럭빤쭈럭,gpt-4.1,ko,trial12
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,빌빽,gpt-4.1,ko,trial12
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,바쨍바쨍,gpt-4.1,ko,trial12
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,살라락,gpt-4.1,ko,trial12
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,낑낑뻐적,gpt-4.1,ko,trial12
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,부렁부렁,gpt-4.1,ko,trial12
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,스르질질,gpt-4.1,ko,trial13
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,빠숄빠숄,gpt-4.1,ko,trial13
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",아쭈뽈쭈뽈,gpt-4.1,ko,trial13
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,살랑쫑쫑,gpt-4.1,ko,trial13
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,새퉁새퉁,gpt-4.1,ko,trial13
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉차랑,gpt-4.1,ko,trial13
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,가뿍가뿍,gpt-4.1,ko,trial13
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,살랑삘랑,gpt-4.1,ko,trial13
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,낄쭈덕낄쭈덕,gpt-4.1,ko,trial13
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,꽉지빡지,gpt-4.1,ko,trial13
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,쯔르글쯔르글,gpt-4.1,ko,trial14
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,쯔륵쯔륵,gpt-4.1,ko,trial14
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",쏘라뿌쭈뿌,gpt-4.1,ko,trial14
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,출래룩룩,gpt-4.1,ko,trial14
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,쁄쭈맘쨉,gpt-4.1,ko,trial14
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,푹실땅,gpt-4.1,ko,trial14
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,뽄쨔뽄쨔,gpt-4.1,ko,trial14
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,파르라룽,gpt-4.1,ko,trial14
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,질루질루,gpt-4.1,ko,trial14
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,똗똑,gpt-4.1,ko,trial14
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,눼질라지 푸릴띠,gpt-4,ko,trial1
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,물유나로방,gpt-4,ko,trial1
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",`노시피의 오봉스랄 케르피 되포틴다 ...,gpt-4,ko,trial1
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,뷁꼬,gpt-4,ko,trial1
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,카르메누 비룬산 바투림 굴루망,gpt-4,ko,trial1
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,폴차흐,gpt-4,ko,trial1
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,캬라미 누리 버리니 야나 투리 루리 아누 제노 말리 후리 라니,gpt-4,ko,trial1
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,마니타 누라 라그니 빈락히 눔카이,gpt-4,ko,trial1
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,신본토,gpt-4,ko,trial1
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,봐르누,gpt-4,ko,trial1
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,초롱불처럼 푸리카너틴,gpt-4,ko,trial2
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,욀갈림누르,gpt-4,ko,trial2
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",풀루티,gpt-4,ko,trial2
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,뽀나아 뚠뜌아 눼눼헤,gpt-4,ko,trial2
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,머루닌 푸질릿 코르삐 햐츠리 누르피니 파루까야,gpt-4,ko,trial2
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,`퀴루코 브레카 무니라 토티오 스키뇨...,gpt-4,ko,trial2
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,`벨롭자 빈벡가레제 브르띠카 눈키 빌...,gpt-4,ko,trial2
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,민라니 푸시프 키놋 라하이 아바,gpt-4,ko,trial2
가들막가들막,신이 나서 잘난 체하며 얄미울 정도로 자꾸 버릇없이 행동하는 모양.,신미르,gpt-4,ko,trial2
가뜩,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,핸베라니카,gpt-4,ko,trial2
가닐가닐,벌레가 기어가는 것처럼 살갗이 자꾸 또는 매우 간지럽고 자릿한 느낌.,누룰피아 키브라우아,gpt-4,ko,trial3
가닥가닥,물기나 풀기가 있는 물체의 거죽이 거의 말라서 빳빳한 상태.,불뀌림북처펌,gpt-4,ko,trial3
가동가동,"어린아이의 겨드랑이를 치켜들고 올렸다 내렸다 하며 어를 때에, 아이가 자꾸 다리를 오그렸다 폈다 하는 모양.",크발슬띱,gpt-4,ko,trial3
가둥가둥,몸집이 작은 사람이 엉덩이를 잇따라 흔드는 모양.,비미니 코시르 가단타,gpt-4,ko,trial3
가드락가드락,조금 거만스럽게 잘난 체하며 버릇없이 자꾸 구는 모양.,알룬케일 브렛샤프 그룬띠아,gpt-4,ko,trial3
가득,분량이나 수효 따위가 어떤 범위나 한도에 꽉 찬 모양.,볼룸띠나프,gpt-4,ko,trial3
가득가득,분량이나 수효 따위가 어떤 범위나 한도에 여럿이 다 또는 매우 꽉 찬 모양.,믹야리어,gpt-4,ko,trial3
가든가든,다루기에 여럿이 다 또는 매우 가볍고 간편하거나 손쉬운 상태.,폴리토프릴리꼬탸,gpt-4,ko,trial3
